Inventory ID,Inventory Prefix,Inventory Number,Inventory Suffix,Inventory Type,Accession,Inventory Maintenance Policy,Inventory Maintenance Site,Is Default Inventory?,Is Auto Deducted?,Is Available?,Availability Status,Status Note,Availability Start Date,Availability End Date,Web Availability Note,Quantity On Hand,Quantity On Hand Units,Standard Distribution Form,Standard Distribution Quantity,Unit of Distribution,Distribution Critical Amount,Replenishment Critical Amount,Pathogen Status,Location Section 1,Location Section 2,Location Section 3,Location Section 4,Latitude,Longitude,Rootstock,Parent Inventory,Backup Inventory,Hundred Seed Weight,Pollination Method,Pollination Vector,Preservation Method,Regeneration Method,Plant Sex,Propagation Date Format,Propagation Date,Note,Name,Inventory Name,Taxon,Origin,Percent Viable,Tested Date,Pure Live Seed,Inventory,Created Date,Created By,Modified Date,Modified By,Owned Date,Owned By
5396788,W6,57505,2019o,SD,W6 57505,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-397,,Euthamia caroliniana,"United States, North Carolina, Dare",,,,W6 57505 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396789,W6,57506,2019o,SD,W6 57506,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-401,,Pluchea odorata (L.) Cass.,"United States, North Carolina, Dare",,,,W6 57506 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396790,W6,57507,2019o,SD,W6 57507,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-402,,Symphyotrichum subulatum,"United States, North Carolina, Dare",,,,W6 57507 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396791,W6,57508,2019o,SD,W6 57508,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-406,,Decodon verticillatus,"United States, North Carolina, Washington",,,,W6 57508 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396792,W6,57509,2019o,SD,W6 57509,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-407,,Cyrilla racemiflora,"United States, North Carolina, Dare",,,,W6 57509 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396793,W6,57510,2019o,SD,W6 57510,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-409,,Spiraea tomentosa,"United States, North Carolina, Washington",,,,W6 57510 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396794,W6,57511,2019o,SD,W6 57511,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-410,,Lechea maritima,"United States, Virginia, Accomack",,,,W6 57511 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396795,W6,57512,2019o,SD,W6 57512,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-411,,Oenothera biennis,"United States, Virginia, Accomack",,,,W6 57512 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396796,W6,57513,2019o,SD,W6 57513,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-412,,Euthamia caroliniana,"United States, Virginia, Accomack",,,,W6 57513 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396797,W6,57514,2019o,SD,W6 57514,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-413,,Rhexia nashii,"United States, Virginia, Accomack",,,,W6 57514 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396798,W6,57515,2019o,SD,W6 57515,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-415,,Schizachyrium scoparium subsp. littorale,"United States, North Carolina, Dare",,,,W6 57515 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396799,W6,57516,2019o,SD,W6 57516,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-416,,Lechea maritima,"United States, North Carolina, Dare",,,,W6 57516 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396800,W6,57517,2019o,SD,W6 57517,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-418,,Eupatorium hyssopifolium,"United States, North Carolina, Dare",,,,W6 57517 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396801,W6,57518,2019o,SD,W6 57518,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-419,,Decodon verticillatus,"United States, Virginia, Virginia Beach City",,,,W6 57518 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396802,W6,57519,2019o,SD,W6 57519,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-421,,Eupatorium hyssopifolium,"United States, Virginia, Accomack",,,,W6 57519 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396803,W6,57520,2019o,SD,W6 57520,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-423,,Chamaecyparis thyoides,"United States, North Carolina, Washington",,,,W6 57520 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396804,W6,57521,2019o,SD,W6 57521,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-426,,Oenothera biennis,"United States, Maryland, Dorchester",,,,W6 57521 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396805,W6,57522,2019o,SD,W6 57522,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-427,,Pinus virginiana,"United States, Maryland, Anne Arundel",,,,W6 57522 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396806,W6,57523,2019o,SD,W6 57523,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-428,,Schizachyrium scoparium,"United States, Maryland, Anne Arundel",,,,W6 57523 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396807,W6,57524,2019o,SD,W6 57524,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-429,,Eupatorium hyssopifolium,"United States, Virginia, Prince William",,,,W6 57524 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396808,W6,57525,2019o,SD,W6 57525,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-432,,Aronia arbutifolia,"United States, North Carolina, Dare",,,,W6 57525 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396809,W6,57526,2019o,SD,W6 57526,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-435,,Acer rubrum,"United States, North Carolina, Tyrrell",,,,W6 57526 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396810,W6,57527,2019o,SD,W6 57527,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-439,,Gaillardia pulchella,"United States, North Carolina, Dare",,,,W6 57527 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396811,W6,57528,2019o,SD,W6 57528,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-450,,Viburnum dentatum,"United States, Virginia, Prince William",,,,W6 57528 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396812,W6,57529,2019o,SD,W6 57529,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-460,,Schoenoplectus tabernaemontani,"United States, Virginia, Northampton",,,,W6 57529 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396813,W6,57530,2019o,SD,W6 57530,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-473,,Borrichia frutescens,"United States, North Carolina, Hyde",,,,W6 57530 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396814,W6,57531,2019o,SD,W6 57531,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-474,,Hibiscus moscheutos,"United States, North Carolina, Hyde",,,,W6 57531 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396815,W6,57532,2019o,SD,W6 57532,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-479,,Tripsacum dactyloides,"United States, Virginia, Spotsylvania",,,,W6 57532 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396816,W6,57533,2019o,SD,W6 57533,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-482,,Schoenoplectus tabernaemontani,"United States, North Carolina, Currituck",,,,W6 57533 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396817,W6,57534,2019o,SD,W6 57534,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-483,,Schoenoplectus pungens,"United States, Virginia, Virginia Beach City",,,,W6 57534 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396818,W6,57535,2019o,SD,W6 57535,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-488,,Teucrium canadense,"United States, Maryland, Queen Annes",,,,W6 57535 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396819,W6,57536,2019o,SD,W6 57536,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-493,,Borrichia frutescens,"United States, Virginia, Northampton",,,,W6 57536 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396820,W6,57537,2019o,SD,W6 57537,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-496,,Eleocharis tuberculosa,"United States, North Carolina, Dare",,,,W6 57537 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396821,W6,57538,2019o,SD,W6 57538,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-497,,Cyperus strigosus,"United States, North Carolina, Orange",,,,W6 57538 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396822,W6,57539,2019o,SD,W6 57539,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-498,,Carex glaucescens,"United States, North Carolina, Dare",,,,W6 57539 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396823,W6,57540,2019o,SD,W6 57540,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-499,,Teucrium canadense,"United States, North Carolina, Orange",,,,W6 57540 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396824,W6,57541,2019o,SD,W6 57541,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-503,,Monarda punctata,"United States, North Carolina, Dare",,,,W6 57541 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396825,W6,57542,2019o,SD,W6 57542,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-519,,Borrichia frutescens,"United States, Virginia, Accomack",,,,W6 57542 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396826,W6,57543,2019o,SD,W6 57543,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-522,,Cyperus odoratus,"United States, Virginia, Accomack",,,,W6 57543 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396827,W6,57544,2019o,SD,W6 57544,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-533,,Cenchrus tribuloides,"United States, Maryland, St Marys",,,,W6 57544 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396828,W6,57545,2019o,SD,W6 57545,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-541,,Panicum virgatum,"United States, Virginia, Northampton",,,,W6 57545 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396829,W6,57546,2019o,SD,W6 57546,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-553,,Monarda punctata,"United States, North Carolina, Currituck",,,,W6 57546 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396830,W6,57547,2019o,SD,W6 57547,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-557,,Cyperus haspan,"United States, North Carolina, Dare",,,,W6 57547 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396831,W6,57548,2019o,SD,W6 57548,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-558,,Chamaecyparis thyoides,"United States, North Carolina, Dare",,,,W6 57548 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396832,W6,57549,2019o,SD,W6 57549,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-566,,Parthenocissus quinquefolia,"United States, Maryland, Cecil",,,,W6 57549 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396833,W6,57550,2019o,SD,W6 57550,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-570,,Solidago odora,"United States, Maryland, Anne Arundel",,,,W6 57550 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396834,W6,57551,2019o,SD,W6 57551,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-578,,Saururus cernuus L.,"United States, Maryland, Charles",,,,W6 57551 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396835,W6,57552,2019o,SD,W6 57552,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-585,,Tridens flavus,"United States, Virginia, Accomack",,,,W6 57552 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396836,W6,57553,2019o,SD,W6 57553,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-587,,Cenchrus tribuloides,"United States, Virginia, Accomack",,,,W6 57553 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396837,W6,57554,2019o,SD,W6 57554,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-590,,Sparganium americanum,"United States, Maryland, Charles",,,,W6 57554 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396838,W6,57555,2019o,SD,W6 57555,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-598,,Andropogon gerardi,"United States, Virginia, Lancaster",,,,W6 57555 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396839,W6,57556,2019o,SD,W6 57556,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-599,,Rhexia mariana,"United States, Maryland, St Marys",,,,W6 57556 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396840,W6,57557,2019o,SD,W6 57557,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-601,,Rhexia mariana,"United States, North Carolina, Orange",,,,W6 57557 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396841,W6,57558,2019o,SD,W6 57558,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-604,,Agalinis purpurea,"United States, North Carolina, Orange",,,,W6 57558 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396842,W6,57559,2019o,SD,W6 57559,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-606,,Decodon verticillatus,"United States, North Carolina, Dare",,,,W6 57559 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396843,W6,57560,2019o,SD,W6 57560,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-608,,Chrysopsis gossypina subsp. gossypina,"United States, North Carolina",,,,W6 57560 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396844,W6,57561,2019o,SD,W6 57561,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-609,,Lechea maritima,"United States, North Carolina, Currituck",,,,W6 57561 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
